"librairie";"table";"var";"libelle";"andeb";"anfin";"jointure";"commentaire";"type";"longueur";"droits"
"nom_gen";"z_datasante_t_geo_com";"aav20_v2024_lib";"Libellé INSEE de l'aire d'attraction des villes 2020, adapté aux limites communales 2024";NA;NA;"";"Source : INSEE. Zonage infrarégional. AAV20_CODE = 000   Communes isolées hors influence des pôles (la commune n'appartient pas à une aire urbaine)";"Caractère";39;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_v2025_code";"Code INSEE de l'aire d'attraction des villes 2020, adapté aux limites communales 2025";NA;NA;"";"Source : INSEE.  Zonage infrarégional.  AAV20_CODE = 000 Communes isolées hors influence des pôles (la commune n'appartient pas à une aire urbaine)";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"aav20_v2025_lib";"Libellé INSEE de l'aire d'attraction des villes 2020, adapté aux limites communales 2025";NA;NA;"";"Source : INSEE. Zonage infrarégional. AAV20_CODE = 000   Communes isolées hors influence des pôles (la commune n'appartient pas à une aire urbaine)";"Caractère";39;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr22_code";"Code INSEE de l'arrondissement en vigueur au 1er janvier 2022";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr22_lib";"Libellé de l'arrondissement en vigueur au 1er janvier 2022";NA;NA;"";"";"Caractère";44;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr23_code";"Code INSEE de l'arrondissement en vigueur au 1er janvier 2023";NA;NA;"";"Attribution de codes fictifs pour couvrir l'ensemble des communes : ARR_CODE = 976ZZ   Mayotte (pas de découpage en arrondissement)";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr23_lib";"Libellé de l'arrondissement en vigueur au 1er janvier 2023";NA;NA;"";"Attribution de codes fictifs pour couvrir l'ensemble des communes : ARR_CODE = 976ZZ  Mayotte (pas de découpage en arrondissement)";"Caractère";22;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr24_code";"Code INSEE de l'arrondissement en vigueur au 1er janvier 2024";NA;NA;"";"Attribution de codes fictifs pour couvrir l'ensemble des communes : ARR_CODE = 976ZZ   Mayotte (pas de découpage en arrondissement)";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr24_lib";"Libellé de l'arrondissement en vigueur au 1er janvier 2024";NA;NA;"";"Attribution de codes fictifs pour couvrir l'ensemble des communes : ARR_CODE = 976ZZ  Mayotte (pas de découpage en arrondissement)";"Caractère";22;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr25_code";"Code INSEE de l'arrondissement au 1er janvier 2025";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr25_lib";"Libelle de l'arrondissement au 1er janvier 2025";NA;NA;"";"";"Caractère";22;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr_code_actuel";"Code INSEE de l'arrondissement départemental en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"arr_lib_actuel";"Libelle de l'arrondissement départemental en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";22;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_code_actuel";"Code INSEE du bassin de vie 2022 en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_lib_actuel";"Libellé du code INSEE du bassin de vie 2022 en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";32;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_v2022_code";"Code INSEE du bassin de vie, défini en 2022, adapté aux limites communales 2022";NA;NA;"";"Source : INSEE. Zonage infrarégional.  BV22_CODE = NR   non renseigné (Mayotte, Collectivités d'Outre-mer)";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_v2022_lib";"Nom INSEE du bassin de vie, défini en 2022, adapté aux limites communales 2022";NA;NA;"";"Source : INSEE. Zonage infrarégional. BV22_CODE = NR   non renseigné (Mayotte, Collectivités d'Outre-mer)";"Caractère";32;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_v2023_code";"Code INSEE du bassin de vie, défini en 2022, adapté aux limites communales 2023";NA;NA;"";"Source : INSEE. Zonage infrarégional. BV22_CODE = NR  non renseigné (Mayotte, Collectivités d'Outre-mer)";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_v2023_lib";"Nom INSEE du bassin de vie, défini en 2022, adapté aux limites communales 2023";NA;NA;"";"Source : INSEE. Zonage infrarégional. BV22_CODE = NR   non renseigné (Mayotte, Collectivités d'Outre-mer)";"Caractère";32;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_v2024_code";"Code INSEE du bassin de vie, défini en 2022, adapté aux limites communales 2024";NA;NA;"";"Source : INSEE. Zonage infrarégional. BV22_CODE = NR  non renseigné (Mayotte, Collectivités d'Outre-mer)";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_v2024_lib";"Nom INSEE du bassin de vie, défini en 2022, adapté aux limites communales 2024";NA;NA;"";"Source : INSEE. Zonage infrarégional. BV22_CODE = NR   non renseigné (Mayotte, Collectivités d'Outre-mer)";"Caractère";32;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_v2025_code";"Code INSEE du bassin de vie, défini en 2022, adapté aux limites communales 2025";NA;NA;"";"Source : INSEE. Zonage infrarégional.  BV22_CODE = NR   non renseigné (Mayotte, Collectivités d'Outre-mer)";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bv22_v2025_lib";"Nom INSEE du bassin de vie, défini en 2022, adapté aux limites communales 2025";NA;NA;"";"Source : INSEE. Zonage infrarégional. BV22_CODE = NR   non renseigné (Mayotte, Collectivités d'Outre-mer)";"Caractère";32;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv24_code";"Code des bassins de vie / cantons-ville adaptés aux communes 2024";NA;NA;"";"Source : DGOS";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv24_dpt";"Département des bassins de vie / cantons-ville adaptés aux communes 2024";NA;NA;"";"Source : DGOS";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv24_lib";"Libellé des bassins de vie / cantons-ville adaptés aux communes 2024";NA;NA;"";"Source : DGOS";"Caractère";32;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv24_reg";"Région des bassins de vie / cantons-ville adaptés aux communes 2024";NA;NA;"";"Source : DGOS";"Caractère";26;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv24_type";"Type des bassins de vie / cantons-ville adaptés aux communes 2024";NA;NA;"";"Source : DGOS";"Caractère";14;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv25_code";"Code des bassins de vie / cantons-ville adaptés aux communes 2025";NA;NA;"";"Source : DGOS";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv25_dpt";"Département des bassins de vie / cantons-ville adaptés aux communes 2025";NA;NA;"";"Source : DGOS";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv25_lib";"Libellé des bassins de vie / cantons-ville adaptés aux communes 2025";NA;NA;"";"Source : DGOS";"Caractère";32;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv25_reg";"Région des bassins de vie / cantons-ville adaptés aux communes 2025";NA;NA;"";"Source : DGOS";"Caractère";28;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv25_type";"Type des bassins de vie / cantons-ville adaptés aux communes 2025";NA;NA;"";"Source : DGOS";"Caractère";14;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv_code_actuel";"Code INSEE du territoire ""bassin de vie / canton-ville"" en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"bvcv_lib_actuel";"Libellé du code INSEE du territoire ""bassin de vie / canton-ville"" en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";32;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com10_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2010";NA;NA;"";"Si ce champ est renseigné à la commune a subi au moins un changement depuis le 1er janvier 2010";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com10_lib";"Libellé de la commune au 1er janvier 2010";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com11_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2011";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com11_lib";"Libellé de la commune au 1er janvier 2011";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com12_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2012";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com12_lib";"Libellé de la commune au 1er janvier 2012";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com13_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2013";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com13_lib";"Libellé de la commune au 1er janvier 2013";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com14_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2014";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com14_lib";"Libellé de la commune au 1er janvier 2014";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com15_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2015";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com15_lib";"Libellé de la commune au 1er janvier 2015";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com16_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2016";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com16_lib";"Libellé de la commune au 1er janvier 2016";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com17_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2017";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com17_lib";"Libellé de la commune au 1er janvier 2017";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com18_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2018";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com18_lib";"Libellé de la commune au 1er janvier 2018";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com19_code";"Code INSEE  de la commune / arrondissement municipal en vigueur au 1er janvier 2019";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com19_lib";"Libellé de la commune au 1er janvier 2019";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com20_code";"Code INSEE  de la commune / arrondissement municipal en vigueur au 1er janvier 2020";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com20_lib";"Libellé de la commune au 1er janvier 2020";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com21_code";"Code INSEE  de la commune / arrondissement municipal en vigueur au 1er janvier 2021";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com21_lib";"Libellé de la commune au 1er janvier 2021";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com22_code";"Code INSEE  de la commune / arrondissement municipal en vigueur au 1er janvier 2022";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com22_lib";"Libellé de la commune au 1er janvier 2022";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com23_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2023";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com23_lib";"Libellé de la commune / arrondissement municipal en vigueur au 1er janvier 2023";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com24_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2024";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com24_lib";"Libellé de la commune / arrondissement municipal en vigueur au 1er janvier 2024";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com25_code";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com25_lib";"Libellé de la commune / arrondissement municipal en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com_code";"Code INSEE de la commune / arrondissement municipal qui existe ou qui a existé depuis 2010.";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com_code_actuel";"Code INSEE de la commune / arrondissement municipal en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com_histomaj";"Historique des événements subis par la commune depuis 2010 (fusion, scission, transfert de département, cession ou acquisition de parcelles avec incidence démographique).";NA;NA;"";"";"Caractère";73;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com_lib";"Libellé de la commune";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com_lib_actuel";"Libellé de la commune / arrondissement municipal en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";100;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com_statut";"Statut de la commune";NA;NA;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"com_type";"Type de commune";NA;NA;"";"Si COM_STATUT = ACTUELLE à Libellé INSEE de la commune / arrondissement municipal en 2019 sinon dernier libellé porté par la commune / arrondissement municipal";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"ctcd25_code";"Code INSEE de la collectivité territoriale ayant des compétences départementales (CTCD) au 01/01/2025";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"ctcd25_lib";"Nom de la collectivité territoriale ayant des compétences départementales (CTCD) au 01/01/2025";NA;NA;"";"";"Caractère";49;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"ctcd_code_actuel";"Code INSEE de la collectivité territoriale ayant les compétences départementales (CTCD) en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"ctcd_lib_actuel";"Libellé de la collectivité territoriale ayant les compétences départementales (CTCD) en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";49;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv22_code";"Code INSEE du canton-ville en vigueur au 1er janvier 2022";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv22_lib";"Libellé du canton-ville en vigueur au 1er janvier 2022";NA;NA;"";"";"Caractère";45;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv22_type";"Type de canton-ville";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv23_code";"Code INSEE et nom du canton-ville en vigueur au 1er janvier 2023";NA;NA;"";"Attribution de codes fictifs pour couvrir l'ensemble des communes : 
CV_CODE = 972ZZ pour la Martinique (pas de découpage cantonal), 
CV_CODE = 973ZZ pour la Guyane (pas de découpage cantonal), 
CV_CODE = 69ZZ pour la Métropole de Lyon (pas de découpage cantonal), 
CV_CODE = 75ZZ pour la Ville de Paris (pas de découpage cantonal).";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv23_lib";"Nom du canton-ville en vigueur au 1er janvier 2023";NA;NA;"";"Attribution de codes fictifs pour couvrir l'ensemble des communes :
CV_CODE = 972ZZ pour la Martinique (pas de découpage cantonal),
CV_CODE = 973ZZ pour la Guyane (pas de découpage cantonal),
CV_CODE = 69ZZ pour la Métropole de Lyon (pas de découpage cantonal),
CV_CODE = 75ZZ pour la Ville de Paris (pas de découpage cantonal).";"Caractère";28;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv23_type";"Type de canton-ville";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv24_code";"Code INSEE et nom du canton-ville en vigueur au 1er janvier 2023";NA;NA;"";"Attribution de codes fictifs pour couvrir l'ensemble des communes : 
CV_CODE = 972ZZ pour la Martinique (pas de découpage cantonal), 
CV_CODE = 973ZZ pour la Guyane (pas de découpage cantonal), 
CV_CODE = 69ZZ pour la Métropole de Lyon (pas de découpage cantonal), 
CV_CODE = 75ZZ pour la Ville de Paris (pas de découpage cantonal).";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv24_lib";"Nom du canton-ville en vigueur au 1er janvier 2024";NA;NA;"";"Attribution de codes fictifs pour couvrir l'ensemble des communes :
CV_CODE = 972ZZ pour la Martinique (pas de découpage cantonal),
CV_CODE = 973ZZ pour la Guyane (pas de découpage cantonal),
CV_CODE = 69ZZ pour la Métropole de Lyon (pas de découpage cantonal),
CV_CODE = 75ZZ pour la Ville de Paris (pas de découpage cantonal).";"Caractère";28;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv24_type";"Type de canton-ville";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv25_code";"Code INSEE du canton-ville en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv25_lib";"Libellé du canton-ville en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";28;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv25_type";"Type de canton-ville";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv_code_actuel";"Code INSEE du canton-ville en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv_lib_actuel";"Libellé du canton-ville en vigueur au 1er janvier 2025";NA;NA;"";"";"Caractère";28;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"cv_type_actuel";"Type de canton-ville";NA;NA;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"date_maj";"Date de dernière mise à jour de la table au format AAAA-MM-JJ";NA;NA;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"nom_gen";"z_datasante_t_geo_com";"dpt22_code";"Code INSEE du département en vigueur au 1er janvier 2022";NA;NA;"";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
